datetime_hour,temperature_2m,relative_humidity_2m,wind_speed_10m,wind_direction_10m,surface_pressure,precipitation,cloud_cover,location_name
2025-10-21 07:00:00+00:00,30.6,38,4.9,129,988.7,0.1,24,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 08:00:00+00:00,31.0,37,4.8,143,987.9,0.1,16,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 09:00:00+00:00,30.8,38,6.3,153,987.0,0.1,20,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 10:00:00+00:00,30.5,38,5.6,163,986.7,0.2,13,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 11:00:00+00:00,29.9,41,6.9,171,986.6,0.1,9,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 12:00:00+00:00,29.5,46,3.2,313,986.3,0.0,9,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 13:00:00+00:00,28.3,56,2.7,293,986.8,0.0,3,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 14:00:00+00:00,27.2,63,2.7,328,987.3,0.0,11,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 15:00:00+00:00,26.5,64,3.1,45,987.8,0.0,12,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 16:00:00+00:00,25.8,69,3.0,52,987.9,0.0,3,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 17:00:00+00:00,25.4,73,1.0,59,988.0,0.0,5,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 18:00:00+00:00,26.2,65,1.5,144,988.0,0.0,27,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 19:00:00+00:00,25.6,67,1.2,39,987.8,0.0,17,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 20:00:00+00:00,25.0,73,2.0,5,987.9,0.0,5,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 21:00:00+00:00,24.4,78,1.1,351,988.0,0.0,2,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 22:00:00+00:00,24.0,81,0.5,45,987.9,0.0,2,"Punjabi Bagh, Delhi - DPCC"
2025-10-21 23:00:00+00:00,23.4,85,0.9,349,988.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 00:00:00+00:00,23.2,90,0.4,117,987.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 01:00:00+00:00,22.9,94,0.8,243,988.5,0.0,2,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 02:00:00+00:00,23.4,91,3.6,264,989.5,0.0,23,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 03:00:00+00:00,25.0,83,2.9,300,990.2,0.0,13,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 04:00:00+00:00,28.0,64,3.6,300,990.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 05:00:00+00:00,30.1,49,4.1,304,990.5,0.0,4,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 06:00:00+00:00,30.8,48,6.3,297,990.1,0.0,34,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 07:00:00+00:00,31.2,41,6.1,310,988.7,0.0,34,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 08:00:00+00:00,32.0,35,6.8,310,987.8,0.0,27,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 09:00:00+00:00,31.9,32,7.3,298,986.8,0.0,20,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 10:00:00+00:00,31.7,32,8.6,301,986.2,0.0,10,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 11:00:00+00:00,30.8,36,9.9,312,986.1,0.0,5,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 12:00:00+00:00,30.5,32,9.2,313,986.0,0.0,9,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 13:00:00+00:00,29.5,33,6.5,312,986.5,0.0,9,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 14:00:00+00:00,28.0,38,4.7,317,987.1,0.0,5,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 15:00:00+00:00,27.0,41,4.7,298,987.4,0.0,4,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 16:00:00+00:00,26.0,45,4.5,284,987.7,0.0,2,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 17:00:00+00:00,25.0,50,4.4,300,987.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 18:00:00+00:00,24.5,58,4.3,315,987.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 19:00:00+00:00,23.8,56,4.5,304,987.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 20:00:00+00:00,23.1,55,4.7,302,987.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 21:00:00+00:00,22.4,57,4.4,305,987.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 22:00:00+00:00,21.9,59,4.1,293,986.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-22 23:00:00+00:00,21.2,62,4.1,319,986.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 00:00:00+00:00,21.4,68,3.8,295,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 01:00:00+00:00,20.6,72,4.1,319,987.9,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 02:00:00+00:00,21.8,66,4.1,311,988.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 03:00:00+00:00,23.7,60,3.3,319,989.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 04:00:00+00:00,26.5,51,3.8,335,989.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 05:00:00+00:00,29.2,42,5.5,343,989.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 06:00:00+00:00,31.0,33,8.9,339,989.2,0.0,2,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 07:00:00+00:00,31.4,30,8.5,339,988.5,0.0,9,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 08:00:00+00:00,31.6,28,7.7,327,987.5,0.0,5,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 09:00:00+00:00,31.8,27,8.1,315,986.4,0.0,1,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 10:00:00+00:00,31.4,27,9.1,309,986.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 11:00:00+00:00,30.5,29,9.7,310,986.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 12:00:00+00:00,30.0,26,8.8,305,986.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 13:00:00+00:00,29.0,29,6.6,307,986.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 14:00:00+00:00,27.5,35,4.5,317,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 15:00:00+00:00,27.1,38,1.9,311,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 16:00:00+00:00,26.1,41,2.0,297,987.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 17:00:00+00:00,24.8,46,3.8,267,987.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 18:00:00+00:00,24.2,55,4.0,273,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 19:00:00+00:00,23.5,57,2.5,266,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 20:00:00+00:00,22.9,59,1.8,259,986.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 21:00:00+00:00,21.7,64,4.0,267,986.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 22:00:00+00:00,20.6,67,4.5,254,986.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-23 23:00:00+00:00,20.0,69,4.4,240,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 00:00:00+00:00,20.0,77,4.5,268,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 01:00:00+00:00,20.1,73,4.4,251,987.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 02:00:00+00:00,21.5,67,3.6,288,988.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 03:00:00+00:00,23.7,58,1.5,263,989.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 04:00:00+00:00,26.8,45,1.9,287,989.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 05:00:00+00:00,29.5,35,2.3,321,989.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 06:00:00+00:00,30.9,25,3.6,311,989.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 07:00:00+00:00,31.8,23,5.1,333,988.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 08:00:00+00:00,32.2,22,6.6,344,987.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 09:00:00+00:00,32.0,23,7.8,355,986.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 10:00:00+00:00,31.5,24,8.9,353,985.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 11:00:00+00:00,30.8,27,9.2,344,985.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 12:00:00+00:00,29.5,29,4.9,336,985.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 13:00:00+00:00,28.0,38,3.3,299,985.9,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 14:00:00+00:00,27.8,44,0.5,360,986.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 15:00:00+00:00,26.5,42,1.7,77,986.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 16:00:00+00:00,25.9,45,1.3,74,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 17:00:00+00:00,25.5,45,1.8,180,986.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 18:00:00+00:00,25.0,48,2.5,201,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 19:00:00+00:00,23.9,52,4.6,191,986.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 20:00:00+00:00,23.0,52,4.8,209,985.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 21:00:00+00:00,21.8,57,4.0,260,985.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 22:00:00+00:00,21.0,63,3.6,243,985.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-24 23:00:00+00:00,20.4,64,1.8,294,985.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 00:00:00+00:00,20.1,75,1.5,291,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 01:00:00+00:00,20.3,74,0.9,217,987.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 02:00:00+00:00,21.7,68,0.9,233,987.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 03:00:00+00:00,23.9,58,1.1,360,988.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 04:00:00+00:00,26.8,47,1.3,352,988.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 05:00:00+00:00,29.2,36,2.4,9,989.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 06:00:00+00:00,30.0,29,0.8,297,988.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 07:00:00+00:00,31.4,26,1.9,299,987.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 08:00:00+00:00,31.9,25,3.0,295,986.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 09:00:00+00:00,31.9,25,4.8,315,985.9,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 10:00:00+00:00,31.4,27,6.5,328,985.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 11:00:00+00:00,30.4,28,8.5,348,985.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 12:00:00+00:00,29.0,29,6.5,8,985.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 13:00:00+00:00,27.9,31,5.1,18,985.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 14:00:00+00:00,26.9,38,2.3,32,986.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 15:00:00+00:00,26.4,38,1.0,68,986.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 16:00:00+00:00,25.6,40,1.3,90,987.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 17:00:00+00:00,25.0,42,1.3,98,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 18:00:00+00:00,24.4,47,1.3,124,987.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 19:00:00+00:00,23.7,50,1.4,113,987.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 20:00:00+00:00,23.0,53,1.9,119,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 21:00:00+00:00,21.8,58,4.2,137,987.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 22:00:00+00:00,21.1,60,4.1,131,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-25 23:00:00+00:00,20.3,64,2.8,108,987.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 00:00:00+00:00,19.8,66,2.6,102,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 01:00:00+00:00,19.4,69,3.2,106,987.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 02:00:00+00:00,20.6,65,3.4,137,988.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 03:00:00+00:00,23.2,56,2.7,98,989.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 04:00:00+00:00,26.1,46,2.7,90,989.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 05:00:00+00:00,28.6,36,3.7,104,989.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 06:00:00+00:00,30.0,30,3.1,126,989.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 07:00:00+00:00,31.1,27,1.7,103,988.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 08:00:00+00:00,31.9,24,2.2,95,987.4,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 09:00:00+00:00,32.1,23,2.8,105,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 10:00:00+00:00,31.8,22,3.8,93,986.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 11:00:00+00:00,30.9,24,4.3,62,985.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 12:00:00+00:00,29.2,33,5.2,22,986.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 13:00:00+00:00,27.7,38,4.0,18,986.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 14:00:00+00:00,26.5,46,3.1,31,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 15:00:00+00:00,25.9,48,1.5,60,987.3,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 16:00:00+00:00,25.1,50,1.3,124,987.6,0.0,4,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 17:00:00+00:00,24.9,52,1.1,99,987.5,0.0,87,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 18:00:00+00:00,24.2,53,2.4,126,987.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 19:00:00+00:00,23.5,56,3.0,128,987.4,0.0,96,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 20:00:00+00:00,22.5,60,4.1,119,987.0,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 21:00:00+00:00,22.2,61,3.0,123,986.7,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 22:00:00+00:00,21.8,63,2.5,90,986.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-26 23:00:00+00:00,21.1,66,2.3,72,986.5,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 00:00:00+00:00,20.5,70,1.9,68,986.6,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 01:00:00+00:00,19.9,72,1.7,49,987.1,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 02:00:00+00:00,20.8,69,2.7,67,988.2,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 03:00:00+00:00,23.1,60,2.7,48,989.0,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 04:00:00+00:00,26.1,48,3.6,57,989.8,0.0,0,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 05:00:00+00:00,28.7,38,4.1,61,989.7,0.0,3,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 06:00:00+00:00,29.6,36,6.1,56,989.4,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 07:00:00+00:00,30.6,33,6.0,63,988.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 08:00:00+00:00,30.5,33,6.5,92,988.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 09:00:00+00:00,30.1,34,7.6,108,987.1,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 10:00:00+00:00,27.4,49,13.6,144,987.3,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 11:00:00+00:00,25.6,44,9.7,152,987.3,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 12:00:00+00:00,26.6,43,9.4,162,987.8,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 13:00:00+00:00,25.6,44,9.1,155,988.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 14:00:00+00:00,24.6,50,8.9,156,988.7,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 15:00:00+00:00,24.0,57,6.6,158,989.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 16:00:00+00:00,23.5,62,4.8,158,989.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 17:00:00+00:00,22.9,66,3.5,171,989.8,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 18:00:00+00:00,22.8,69,4.8,167,989.7,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 19:00:00+00:00,22.5,75,1.8,143,989.9,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 20:00:00+00:00,22.1,79,1.9,131,989.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 21:00:00+00:00,21.8,79,1.9,163,989.2,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 22:00:00+00:00,21.9,78,0.8,333,989.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-27 23:00:00+00:00,21.7,77,2.8,27,988.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 00:00:00+00:00,22.1,77,1.5,60,989.3,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 01:00:00+00:00,22.2,75,1.9,41,989.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 02:00:00+00:00,22.4,74,3.5,51,990.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 03:00:00+00:00,23.0,71,4.0,58,990.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 04:00:00+00:00,23.6,68,4.5,50,991.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 05:00:00+00:00,24.9,62,3.8,98,991.1,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 06:00:00+00:00,25.8,56,2.3,113,990.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 07:00:00+00:00,26.1,53,3.4,90,989.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 08:00:00+00:00,27.1,49,5.2,102,989.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 09:00:00+00:00,27.2,49,6.6,103,988.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 10:00:00+00:00,27.5,47,5.9,88,988.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 11:00:00+00:00,27.1,48,6.1,92,987.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 12:00:00+00:00,25.6,61,5.4,110,988.1,0.0,97,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 13:00:00+00:00,24.5,68,4.2,133,988.4,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 14:00:00+00:00,24.0,71,5.2,139,988.9,0.0,98,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 15:00:00+00:00,23.2,76,4.6,144,989.2,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 16:00:00+00:00,22.8,80,4.8,160,989.8,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 17:00:00+00:00,22.1,86,2.2,171,989.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 18:00:00+00:00,22.0,83,3.1,177,989.7,0.0,88,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 19:00:00+00:00,21.5,86,2.2,204,989.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 20:00:00+00:00,21.4,86,1.3,254,989.2,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 21:00:00+00:00,21.2,86,1.8,315,988.8,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 22:00:00+00:00,20.9,88,2.2,336,988.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-28 23:00:00+00:00,20.5,89,2.8,345,987.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 00:00:00+00:00,20.1,90,2.9,330,987.9,0.0,50,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 01:00:00+00:00,20.0,89,2.6,348,988.0,0.0,18,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 02:00:00+00:00,20.8,85,2.8,333,988.7,0.0,3,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 03:00:00+00:00,22.7,75,3.2,333,989.0,0.0,7,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 04:00:00+00:00,25.0,65,5.4,340,989.2,0.0,72,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 05:00:00+00:00,26.9,56,8.3,349,988.9,0.0,13,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 06:00:00+00:00,27.6,55,8.3,5,988.5,0.0,16,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 07:00:00+00:00,28.4,52,6.8,2,988.0,0.0,19,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 08:00:00+00:00,29.0,49,6.1,360,986.9,0.0,81,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 09:00:00+00:00,29.2,47,5.8,353,985.9,0.0,95,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 10:00:00+00:00,28.9,48,6.5,2,985.3,0.0,95,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 11:00:00+00:00,28.4,49,6.1,360,985.1,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 12:00:00+00:00,28.0,49,4.4,9,985.6,0.0,52,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 13:00:00+00:00,27.1,52,4.0,21,985.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 14:00:00+00:00,26.4,58,3.4,32,985.7,0.0,39,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 15:00:00+00:00,26.0,61,1.2,39,986.3,0.0,23,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 16:00:00+00:00,25.8,62,0.6,342,986.6,0.0,39,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 17:00:00+00:00,25.0,64,2.0,10,986.6,0.0,27,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 18:00:00+00:00,24.4,71,2.3,23,986.7,0.0,70,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 19:00:00+00:00,24.0,71,3.4,25,986.4,0.0,44,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 20:00:00+00:00,23.4,72,3.5,24,986.1,0.0,82,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 21:00:00+00:00,23.2,72,3.9,28,985.9,0.0,82,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 22:00:00+00:00,22.9,73,4.8,29,985.7,0.0,95,"Punjabi Bagh, Delhi - DPCC"
2025-10-29 23:00:00+00:00,22.6,75,3.9,53,986.1,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 00:00:00+00:00,22.9,80,1.9,73,986.3,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 01:00:00+00:00,22.6,81,2.3,176,986.9,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 02:00:00+00:00,23.5,75,0.9,323,987.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 03:00:00+00:00,23.8,74,0.5,90,988.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 04:00:00+00:00,25.0,70,1.5,7,988.6,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 05:00:00+00:00,26.3,66,1.8,101,988.6,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 06:00:00+00:00,27.8,62,3.9,137,988.2,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 07:00:00+00:00,27.7,61,3.3,144,987.5,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 08:00:00+00:00,27.3,61,4.1,151,986.8,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 09:00:00+00:00,27.4,61,4.6,135,986.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 10:00:00+00:00,27.0,62,2.3,135,985.3,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 11:00:00+00:00,26.6,64,1.5,135,985.1,0.0,99,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 12:00:00+00:00,25.0,78,0.4,90,985.4,0.0,98,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 13:00:00+00:00,25.0,75,1.9,112,985.3,0.0,42,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 14:00:00+00:00,24.4,78,3.2,106,986.0,0.0,98,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 15:00:00+00:00,24.2,81,5.1,135,986.6,0.0,95,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 16:00:00+00:00,23.8,86,4.2,144,987.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 17:00:00+00:00,23.5,89,2.8,145,987.0,0.0,100,"Punjabi Bagh, Delhi - DPCC"
2025-10-30 18:00:00+00:00,23.4,91,5.5,161,987.4,0.0,100,"Punjabi Bagh, Delhi - DPCC"
